SampleName,Season,Year,Day,Site,Zone,Species,Tissue,Replicate,Type,Transect,SampleNumber
S161_Bodo_FvV5,S,16,1,Bodo,,Fv,V,5,Alga,2,1114
S161_Bodo_FvV6,S,16,1,Bodo,,Fv,V,6,Alga,2,1115
S161_Cad_FvH1,S,16,1,Cad,,Fv,H,1,Alga,1,1130
S161_Cad_FvH2,S,16,1,Cad,,Fv,H,2,Alga,1,1131
S161_Cad_FvH3,S,16,1,Cad,,Fv,H,3,Alga,1,1132
S161_Cad_FvH4,S,16,1,Cad,,Fv,H,4,Alga,2,1133
S161_Cad_FvH5,S,16,1,Cad,,Fv,H,5,Alga,2,1134
S161_Cad_FvH6,S,16,1,Cad,,Fv,H,6,Alga,2,1135
S161_Cad_FvR4,S,16,1,Cad,,Fv,R,4,Alga,2,1136
S161_Cad_FvR5,S,16,1,Cad,,Fv,R,5,Alga,2,1137
S161_Cad_FvV1,S,16,1,Cad,,Fv,V,1,Alga,1,1138
S161_Cad_FvV2,S,16,1,Cad,,Fv,V,2,Alga,1,1139
S161_Cad_FvV3,S,16,1,Cad,,Fv,V,3,Alga,1,1140
S161_Cad_FvV4,S,16,1,Cad,,Fv,V,4,Alga,2,1141
S161_Cad_FvV5,S,16,1,Cad,,Fv,V,5,Alga,2,1142
S161_Cad_FvV6,S,16,1,Cad,,Fv,V,6,Alga,2,1143
S161_Green_FvH1,S,16,1,Green,,Fv,H,1,Alga,1,1146
S161_Green_FvH2,S,16,1,Green,,Fv,H,2,Alga,1,1147
S161_Green_FvH3,S,16,1,Green,,Fv,H,3,Alga,1,1148
S161_Green_FvH4,S,16,1,Green,,Fv,H,4,Alga,2,1149
S161_Green_FvH5,S,16,1,Green,,Fv,H,5,Alga,2,1150
S161_Green_FvH6,S,16,1,Green,,Fv,H,6,Alga,2,1151
S161_Green_FvR4,S,16,1,Green,,Fv,R,4,Alga,2,1152
S161_Green_FvV1,S,16,1,Green,,Fv,V,1,Alga,1,1153
S161_Green_FvV2,S,16,1,Green,,Fv,V,2,Alga,1,1154
S161_Green_FvV3,S,16,1,Green,,Fv,V,3,Alga,1,1155
S161_Green_FvV4,S,16,1,Green,,Fv,V,4,Alga,2,1156
S161_Green_FvV5,S,16,1,Green,,Fv,V,5,Alga,2,1157
S161_Green_FvV6,S,16,1,Green,,Fv,V,6,Alga,2,1158
S161_Hali_FvH1,S,16,1,Hali,,Fv,H,1,Alga,1,1159
S161_Hali_FvH2,S,16,1,Hali,,Fv,H,2,Alga,1,1160
S161_Hali_FvH3,S,16,1,Hali,,Fv,H,3,Alga,1,1161
S161_Hali_FvH4,S,16,1,Hali,,Fv,H,4,Alga,2,1162
S161_Hali_FvH5,S,16,1,Hali,,Fv,H,5,Alga,2,1163
S161_Hali_FvH6,S,16,1,Hali,,Fv,H,6,Alga,2,1164
S161_Hali_FvR1,S,16,1,Hali,,Fv,R,1,Alga,1,1165
S161_Hali_FvR3,S,16,1,Hali,,Fv,R,3,Alga,1,1166
S161_Hali_FvR4,S,16,1,Hali,,Fv,R,4,Alga,2,1167
S161_Hali_FvR5,S,16,1,Hali,,Fv,R,5,Alga,2,1168
S161_Hali_FvR6,S,16,1,Hali,,Fv,R,6,Alga,2,1169
S161_Hali_FvV1,S,16,1,Hali,,Fv,V,1,Alga,1,1170
S161_Hali_FvV2,S,16,1,Hali,,Fv,V,2,Alga,1,1171
S161_Hali_FvV3,S,16,1,Hali,,Fv,V,3,Alga,1,1172
S161_Hali_FvV4,S,16,1,Hali,,Fv,V,4,Alga,2,1173
S161_Hali_FvV5,S,16,1,Hali,,Fv,V,5,Alga,2,1174
S161_Hali_FvV6,S,16,1,Hali,,Fv,V,6,Alga,2,1175
S161_Lew_FvH1,S,16,1,Lew,,Fv,H,1,Alga,1,1178
S161_Lew_FvH2,S,16,1,Lew,,Fv,H,2,Alga,1,1179
S161_Lew_FvH3,S,16,1,Lew,,Fv,H,3,Alga,1,1180
S161_Lew_FvH4,S,16,1,Lew,,Fv,H,4,Alga,2,1181
S161_Lew_FvH5,S,16,1,Lew,,Fv,H,5,Alga,2,1182
S161_Lew_FvH6,S,16,1,Lew,,Fv,H,6,Alga,2,1183
S161_Lew_FvR1,S,16,1,Lew,,Fv,R,1,Alga,1,1184
S161_Lew_FvR2,S,16,1,Lew,,Fv,R,2,Alga,1,1185
S161_Lew_FvR3,S,16,1,Lew,,Fv,R,3,Alga,1,1186
S161_Lew_FvR6,S,16,1,Lew,,Fv,R,6,Alga,2,1187
S161_Lew_FvV1,S,16,1,Lew,,Fv,V,1,Alga,1,1188
S161_Lew_FvV2,S,16,1,Lew,,Fv,V,2,Alga,1,1189
S161_Lew_FvV3,S,16,1,Lew,,Fv,V,3,Alga,1,1190
S161_Lew_FvV4,S,16,1,Lew,,Fv,V,4,Alga,2,1191
S161_Lew_FvV5,S,16,1,Lew,,Fv,V,5,Alga,2,1192
S161_Lew_FvV6,S,16,1,Lew,,Fv,V,6,Alga,2,1193
S161_Mine_FvH1,S,16,1,Mine,,Fv,H,1,Alga,1,1194
S161_Mine_FvH2,S,16,1,Mine,,Fv,H,2,Alga,1,1195
S161_Mine_FvH3,S,16,1,Mine,,Fv,H,3,Alga,1,1196
S161_Mine_FvH4,S,16,1,Mine,,Fv,H,4,Alga,2,1197
S161_Mine_FvH5,S,16,1,Mine,,Fv,H,5,Alga,2,1198
S161_Mine_FvH6,S,16,1,Mine,,Fv,H,6,Alga,2,1199
S161_Mine_FvR2,S,16,1,Mine,,Fv,R,2,Alga,1,1200
S161_Mine_FvR3,S,16,1,Mine,,Fv,R,3,Alga,1,1201
S161_Mine_FvR4,S,16,1,Mine,,Fv,R,4,Alga,2,1202
S161_Mine_FvR5,S,16,1,Mine,,Fv,R,5,Alga,2,1203
S161_Mine_FvV1,S,16,1,Mine,,Fv,V,1,Alga,1,1204
S161_Mine_FvV2,S,16,1,Mine,,Fv,V,2,Alga,1,1205
S161_Mine_FvV3,S,16,1,Mine,,Fv,V,3,Alga,1,1206
S161_Mine_FvV4,S,16,1,Mine,,Fv,V,4,Alga,2,1207
S161_Mine_FvV5,S,16,1,Mine,,Fv,V,5,Alga,2,1208
S161_Mine_FvV6,S,16,1,Mine,,Fv,V,6,Alga,2,1209
S161_Newp_FvH1,S,16,1,Newp,,Fv,H,1,Alga,1,1226
S161_Newp_FvH2,S,16,1,Newp,,Fv,H,2,Alga,1,1227
S161_Newp_FvH3,S,16,1,Newp,,Fv,H,3,Alga,1,1228
S161_Newp_FvH4,S,16,1,Newp,,Fv,H,4,Alga,2,1229
S161_Newp_FvH5,S,16,1,Newp,,Fv,H,5,Alga,2,1230
S161_Newp_FvH6,S,16,1,Newp,,Fv,H,6,Alga,2,1231
S161_Newp_FvR2,S,16,1,Newp,,Fv,R,2,Alga,1,1232
S161_Newp_FvR3,S,16,1,Newp,,Fv,R,3,Alga,1,1233
S161_Newp_FvR4,S,16,1,Newp,,Fv,R,4,Alga,2,1234
S161_Newp_FvR5,S,16,1,Newp,,Fv,R,5,Alga,2,1235
S161_Newp_FvR6,S,16,1,Newp,,Fv,R,6,Alga,2,1236
S161_Newp_FvV1,S,16,1,Newp,,Fv,V,1,Alga,1,1237
S161_Newp_FvV2,S,16,1,Newp,,Fv,V,2,Alga,1,1238
S161_Newp_FvV3,S,16,1,Newp,,Fv,V,3,Alga,1,1239
S161_Newp_FvV4,S,16,1,Newp,,Fv,V,4,Alga,2,1240
S161_Newp_FvV5,S,16,1,Newp,,Fv,V,5,Alga,2,1241
S161_Newp_FvV6,S,16,1,Newp,,Fv,V,6,Alga,2,1242
S161_Oban_FvH1,S,16,1,Oban,,Fv,H,1,Alga,1,1245
S161_Oban_FvH2,S,16,1,Oban,,Fv,H,2,Alga,1,1246
S161_Oban_FvH3,S,16,1,Oban,,Fv,H,3,Alga,1,1247
S161_Oban_FvH4,S,16,1,Oban,,Fv,H,4,Alga,2,1248
S161_Oban_FvH5,S,16,1,Oban,,Fv,H,5,Alga,2,1249
S161_Oban_FvH6,S,16,1,Oban,,Fv,H,6,Alga,2,1250
S161_Oban_FvR1,S,16,1,Oban,,Fv,R,1,Alga,1,1251
S161_Oban_FvR2,S,16,1,Oban,,Fv,R,2,Alga,1,1252
S161_Oban_FvR3,S,16,1,Oban,,Fv,R,3,Alga,1,1253
S161_Oban_FvR5,S,16,1,Oban,,Fv,R,5,Alga,2,1254
S161_Oban_FvV1,S,16,1,Oban,,Fv,V,1,Alga,1,1255
S161_Oban_FvV2,S,16,1,Oban,,Fv,V,2,Alga,1,1256
S161_Oban_FvV3,S,16,1,Oban,,Fv,V,3,Alga,1,1257
S161_Oban_FvV4,S,16,1,Oban,,Fv,V,4,Alga,2,1258
S161_Oban_FvV5,S,16,1,Oban,,Fv,V,5,Alga,2,1259
S161_Oban_FvV6,S,16,1,Oban,,Fv,V,6,Alga,2,1260
S161_Viana_FvH1,S,16,1,Viana,,Fv,H,1,Alga,1,1356
S161_Viana_FvH2,S,16,1,Viana,,Fv,H,2,Alga,1,1357
S161_Viana_FvH3,S,16,1,Viana,,Fv,H,3,Alga,1,1358
S161_Viana_FvH4,S,16,1,Viana,,Fv,H,4,Alga,2,1359
S161_Viana_FvH5,S,16,1,Viana,,Fv,H,5,Alga,2,1360
S161_Viana_FvH6,S,16,1,Viana,,Fv,H,6,Alga,2,1361
S161_Viana_FvR1,S,16,1,Viana,,Fv,R,1,Alga,1,1362
S161_Viana_FvR2,S,16,1,Viana,,Fv,R,2,Alga,1,1363
S161_Viana_FvR3,S,16,1,Viana,,Fv,R,3,Alga,1,1364
S161_Viana_FvR5,S,16,1,Viana,,Fv,R,5,Alga,2,1365
S161_Viana_FvV1,S,16,1,Viana,,Fv,V,1,Alga,1,1366
S161_Viana_FvV2,S,16,1,Viana,,Fv,V,2,Alga,1,1367
S161_Viana_FvV3,S,16,1,Viana,,Fv,V,3,Alga,1,1368
S161_Viana_FvV4,S,16,1,Viana,,Fv,V,4,Alga,2,1369
S161_Viana_FvV5,S,16,1,Viana,,Fv,V,5,Alga,2,1370
S161_Viana_FvV6,S,16,1,Viana,,Fv,V,6,Alga,2,1371
S162_Beau_FvH1,S,16,2,Beau,,Fv,H,1,Alga,1,1386
S162_Beau_FvH2,S,16,2,Beau,,Fv,H,2,Alga,1,1387
S162_Beau_FvH3,S,16,2,Beau,,Fv,H,3,Alga,1,1388
S162_Beau_FvH4,S,16,2,Beau,,Fv,H,4,Alga,2,1389
S162_Beau_FvH5,S,16,2,Beau,,Fv,H,5,Alga,2,1390
S162_Beau_FvH6,S,16,2,Beau,,Fv,H,6,Alga,2,1391
S162_Beau_FvV1,S,16,2,Beau,,Fv,V,1,Alga,1,1392
S162_Beau_FvV2,S,16,2,Beau,,Fv,V,2,Alga,1,1393
S162_Beau_FvV3,S,16,2,Beau,,Fv,V,3,Alga,1,1394
S162_Beau_FvV4,S,16,2,Beau,,Fv,V,4,Alga,2,1395
S162_Beau_FvV5,S,16,2,Beau,,Fv,V,5,Alga,2,1396
S162_Beau_FvV6,S,16,2,Beau,,Fv,V,6,Alga,2,1397
S162_Bodo_FvH1,S,16,2,Bodo,,Fv,H,1,Alga,1,1398
S162_Bodo_FvH3,S,16,2,Bodo,,Fv,H,3,Alga,1,1399
S162_Bodo_FvH4,S,16,2,Bodo,,Fv,H,4,Alga,2,1400
S162_Bodo_FvH5,S,16,2,Bodo,,Fv,H,5,Alga,2,1401
S162_Bodo_FvH6,S,16,2,Bodo,,Fv,H,6,Alga,2,1402
S162_Bodo_FvR1,S,16,2,Bodo,,Fv,R,1,Alga,1,1403
S162_Bodo_FvR3,S,16,2,Bodo,,Fv,R,3,Alga,1,1404
S162_Bodo_FvR6,S,16,2,Bodo,,Fv,R,6,Alga,2,1405
S162_Bodo_FvV1,S,16,2,Bodo,,Fv,V,1,Alga,1,1406
S162_Bodo_FvV2,S,16,2,Bodo,,Fv,V,2,Alga,1,1407
S162_Bodo_FvV3,S,16,2,Bodo,,Fv,V,3,Alga,1,1408
S162_Bodo_FvV4,S,16,2,Bodo,,Fv,V,4,Alga,2,1409
S162_Bodo_FvV5,S,16,2,Bodo,,Fv,V,5,Alga,2,1410
S162_Bodo_FvV6,S,16,2,Bodo,,Fv,V,6,Alga,2,1411
S162_Cad_FvH2,S,16,2,Cad,,Fv,H,2,Alga,1,1426
S162_Cad_FvH3,S,16,2,Cad,,Fv,H,3,Alga,1,1427
S162_Cad_FvH4,S,16,2,Cad,,Fv,H,4,Alga,2,1428
S162_Cad_FvH5,S,16,2,Cad,,Fv,H,5,Alga,2,1429
S162_Cad_FvH6,S,16,2,Cad,,Fv,H,6,Alga,2,1430
S162_Cad_FvR2,S,16,2,Cad,,Fv,R,2,Alga,1,1431
S162_Cad_FvR3,S,16,2,Cad,,Fv,R,3,Alga,1,1432
S162_Cad_FvR4,S,16,2,Cad,,Fv,R,4,Alga,2,1433
S162_Cad_FvV1,S,16,2,Cad,,Fv,V,1,Alga,1,1434
S162_Cad_FvV2,S,16,2,Cad,,Fv,V,2,Alga,1,1435
S162_Cad_FvV4,S,16,2,Cad,,Fv,V,4,Alga,2,1436
S162_Cad_FvV5,S,16,2,Cad,,Fv,V,5,Alga,2,1437
S162_Cad_FvV6,S,16,2,Cad,,Fv,V,6,Alga,2,1438
S162_Lew_FvH1,S,16,2,Lew,,Fv,H,1,Alga,1,1443
S162_Lew_FvH2,S,16,2,Lew,,Fv,H,2,Alga,1,1444
S162_Lew_FvH3,S,16,2,Lew,,Fv,H,3,Alga,1,1445
S162_Lew_FvH4,S,16,2,Lew,,Fv,H,4,Alga,2,1446
S162_Lew_FvH5,S,16,2,Lew,,Fv,H,5,Alga,2,1447
S162_Lew_FvH6,S,16,2,Lew,,Fv,H,6,Alga,2,1448
S162_Lew_FvR1,S,16,2,Lew,,Fv,R,1,Alga,1,1449
S162_Lew_FvR2,S,16,2,Lew,,Fv,R,2,Alga,1,1450
S162_Lew_FvR3,S,16,2,Lew,,Fv,R,3,Alga,1,1451
S162_Lew_FvV2,S,16,2,Lew,,Fv,V,2,Alga,1,1452
S162_Lew_FvV3,S,16,2,Lew,,Fv,V,3,Alga,1,1453
S162_Lew_FvV4,S,16,2,Lew,,Fv,V,4,Alga,2,1454
S162_Lew_FvV5,S,16,2,Lew,,Fv,V,5,Alga,2,1455
S162_Lew_FvV6,S,16,2,Lew,,Fv,V,6,Alga,2,1456
S162_Newp_FvH1,S,16,2,Newp,,Fv,H,1,Alga,1,1490
S162_Newp_FvH2,S,16,2,Newp,,Fv,H,2,Alga,1,1491
S162_Newp_FvH3,S,16,2,Newp,,Fv,H,3,Alga,1,1492
S162_Newp_FvH4,S,16,2,Newp,,Fv,H,4,Alga,2,1493
S162_Newp_FvH5,S,16,2,Newp,,Fv,H,5,Alga,2,1494
S162_Newp_FvH6,S,16,2,Newp,,Fv,H,6,Alga,2,1495
S162_Newp_FvR1,S,16,2,Newp,,Fv,R,1,Alga,1,1496
S162_Newp_FvR2,S,16,2,Newp,,Fv,R,2,Alga,1,1497
S162_Newp_FvR3,S,16,2,Newp,,Fv,R,3,Alga,1,1498
S162_Newp_FvR4,S,16,2,Newp,,Fv,R,4,Alga,2,1499
S162_Newp_FvR5,S,16,2,Newp,,Fv,R,5,Alga,2,1500
S162_Newp_FvR6,S,16,2,Newp,,Fv,R,6,Alga,2,1501
S162_Newp_FvV1,S,16,2,Newp,,Fv,V,1,Alga,1,1502
S162_Newp_FvV2,S,16,2,Newp,,Fv,V,2,Alga,1,1503
S162_Newp_FvV3,S,16,2,Newp,,Fv,V,3,Alga,1,1504
S162_Newp_FvV4,S,16,2,Newp,,Fv,V,4,Alga,2,1505
S162_Newp_FvV5,S,16,2,Newp,,Fv,V,5,Alga,2,1506
S162_Newp_FvV6,S,16,2,Newp,,Fv,V,6,Alga,2,1507
S162_Oban_FvH1,S,16,2,Oban,,Fv,H,1,Alga,1,1510
S162_Oban_FvH2,S,16,2,Oban,,Fv,H,2,Alga,1,1511
S162_Oban_FvH3,S,16,2,Oban,,Fv,H,3,Alga,1,1512
S162_Oban_FvH4,S,16,2,Oban,,Fv,H,4,Alga,2,1513
S162_Oban_FvH5,S,16,2,Oban,,Fv,H,5,Alga,2,1514
S162_Oban_FvH6,S,16,2,Oban,,Fv,H,6,Alga,2,1515
S162_Oban_FvR3,S,16,2,Oban,,Fv,R,3,Alga,1,1516
S162_Oban_FvR4,S,16,2,Oban,,Fv,R,4,Alga,2,1517
S162_Oban_FvV1,S,16,2,Oban,,Fv,V,1,Alga,1,1518
S162_Oban_FvV2,S,16,2,Oban,,Fv,V,2,Alga,1,1519
S162_Oban_FvV3,S,16,2,Oban,,Fv,V,3,Alga,1,1520
S162_Oban_FvV4,S,16,2,Oban,,Fv,V,4,Alga,2,1521
S162_Oban_FvV5,S,16,2,Oban,,Fv,V,5,Alga,2,1522
S162_Oban_FvV6,S,16,2,Oban,,Fv,V,6,Alga,2,1523
S162_Viana_FvH1,S,16,2,Viana,,Fv,H,1,Alga,1,1621
S162_Viana_FvH2,S,16,2,Viana,,Fv,H,2,Alga,1,1622
S162_Viana_FvH3,S,16,2,Viana,,Fv,H,3,Alga,1,1623
S162_Viana_FvH4,S,16,2,Viana,,Fv,H,4,Alga,2,1624
S162_Viana_FvH5,S,16,2,Viana,,Fv,H,5,Alga,2,1625
S162_Viana_FvH6,S,16,2,Viana,,Fv,H,6,Alga,2,1626
S162_Viana_FvR2,S,16,2,Viana,,Fv,R,2,Alga,1,1627
S162_Viana_FvV1,S,16,2,Viana,,Fv,V,1,Alga,1,1628
S162_Viana_FvV2,S,16,2,Viana,,Fv,V,2,Alga,1,1629
S162_Viana_FvV3,S,16,2,Viana,,Fv,V,3,Alga,1,1630
S162_Viana_FvV4,S,16,2,Viana,,Fv,V,4,Alga,2,1631
S162_Viana_FvV5,S,16,2,Viana,,Fv,V,5,Alga,2,1632
S162_Viana_FvV6,S,16,2,Viana,,Fv,V,6,Alga,2,1633
F151_SCH_HI_PuB1,F,15,1,SCH,HI,H_Pu,B,1,Alga,1,19
F151_SCH_HI_PuB2,F,15,1,SCH,HI,H_Pu,B,2,Alga,1,20
F151_SCH_HI_PuB3,F,15,1,SCH,HI,H_Pu,B,3,Alga,1,21
F151_SCH_HI_PuB4,F,15,1,SCH,HI,H_Pu,B,4,Alga,2,22
F151_SCH_HI_PuB5,F,15,1,SCH,HI,H_Pu,B,5,Alga,2,23
F151_SCH_HI_PuB6,F,15,1,SCH,HI,H_Pu,B,6,Alga,2,24
F151_SCH_HI_PuH1,F,15,1,SCH,HI,H_Pu,H,1,Alga,1,25
F151_SCH_HI_PuH2,F,15,1,SCH,HI,H_Pu,H,2,Alga,1,26
F151_SCH_HI_PuH3,F,15,1,SCH,HI,H_Pu,H,3,Alga,1,27
F151_SCH_HI_PuH4,F,15,1,SCH,HI,H_Pu,H,4,Alga,2,28
F151_SCH_HI_PuH5,F,15,1,SCH,HI,H_Pu,H,5,Alga,2,29
F151_SCH_HI_PuH6,F,15,1,SCH,HI,H_Pu,H,6,Alga,2,30
F152_SCH_HI_PuB1,F,15,2,SCH,HI,H_Pu,B,1,Alga,1,97
F152_SCH_HI_PuB2,F,15,2,SCH,HI,H_Pu,B,2,Alga,1,98
F152_SCH_HI_PuB3,F,15,2,SCH,HI,H_Pu,B,3,Alga,1,99
F152_SCH_HI_PuB4,F,15,2,SCH,HI,H_Pu,B,4,Alga,2,100
F152_SCH_HI_PuB5,F,15,2,SCH,HI,H_Pu,B,5,Alga,2,101
F152_SCH_HI_PuB6,F,15,2,SCH,HI,H_Pu,B,6,Alga,2,102
F152_SCH_HI_PuH1,F,15,2,SCH,HI,H_Pu,H,1,Alga,1,103
F152_SCH_HI_PuH2,F,15,2,SCH,HI,H_Pu,H,2,Alga,1,104
F152_SCH_HI_PuH3,F,15,2,SCH,HI,H_Pu,H,3,Alga,1,105
F152_SCH_HI_PuH4,F,15,2,SCH,HI,H_Pu,H,4,Alga,2,106
F152_SCH_HI_PuH5,F,15,2,SCH,HI,H_Pu,H,5,Alga,2,107
F152_SCH_HI_PuH6,F,15,2,SCH,HI,H_Pu,H,6,Alga,2,108
F161_SCH_HI_PuB1,F,16,1,SCH,HI,H_Pu,B,1,Alga,1,176
F161_SCH_HI_PuB2,F,16,1,SCH,HI,H_Pu,B,2,Alga,1,177
F161_SCH_HI_PuB3,F,16,1,SCH,HI,H_Pu,B,3,Alga,1,178
F161_SCH_HI_PuB4,F,16,1,SCH,HI,H_Pu,B,4,Alga,2,179
F161_SCH_HI_PuB5,F,16,1,SCH,HI,H_Pu,B,5,Alga,2,180
F161_SCH_HI_PuB6,F,16,1,SCH,HI,H_Pu,B,6,Alga,2,181
F161_SCH_HI_PuH1,F,16,1,SCH,HI,H_Pu,H,1,Alga,1,182
F161_SCH_HI_PuH2,F,16,1,SCH,HI,H_Pu,H,2,Alga,1,183
F161_SCH_HI_PuH3,F,16,1,SCH,HI,H_Pu,H,3,Alga,1,184
F161_SCH_HI_PuH4,F,16,1,SCH,HI,H_Pu,H,4,Alga,2,185
F161_SCH_HI_PuH5,F,16,1,SCH,HI,H_Pu,H,5,Alga,2,186
F161_SCH_HI_PuH6,F,16,1,SCH,HI,H_Pu,H,6,Alga,2,187
F162_SCH_HI_PuB1,F,16,2,SCH,HI,H_Pu,B,1,Alga,1,259
F162_SCH_HI_PuB2,F,16,2,SCH,HI,H_Pu,B,2,Alga,1,260
F162_SCH_HI_PuB3,F,16,2,SCH,HI,H_Pu,B,3,Alga,1,261
F162_SCH_HI_PuB4,F,16,2,SCH,HI,H_Pu,B,4,Alga,2,262
F162_SCH_HI_PuB5,F,16,2,SCH,HI,H_Pu,B,5,Alga,2,263
F162_SCH_HI_PuB6,F,16,2,SCH,HI,H_Pu,B,6,Alga,2,264
F162_SCH_HI_PuH1,F,16,2,SCH,HI,H_Pu,H,1,Alga,1,265
F162_SCH_HI_PuH2,F,16,2,SCH,HI,H_Pu,H,2,Alga,1,266
F162_SCH_HI_PuH4,F,16,2,SCH,HI,H_Pu,H,4,Alga,2,267
F162_SCH_HI_PuH5,F,16,2,SCH,HI,H_Pu,H,5,Alga,2,268
F162_SCH_HI_PuH6,F,16,2,SCH,HI,H_Pu,H,6,Alga,2,269
S151_SCH_HI_PuB1,S,15,1,SCH,HI,H_Pu,B,1,Alga,1,513
S151_SCH_HI_PuB2,S,15,1,SCH,HI,H_Pu,B,2,Alga,1,514
S151_SCH_HI_PuB3,S,15,1,SCH,HI,H_Pu,B,3,Alga,1,515
S151_SCH_HI_PuB4,S,15,1,SCH,HI,H_Pu,B,4,Alga,2,516
S151_SCH_HI_PuB5,S,15,1,SCH,HI,H_Pu,B,5,Alga,2,517
S151_SCH_HI_PuB6,S,15,1,SCH,HI,H_Pu,B,6,Alga,2,518
S151_SCH_HI_PuH1,S,15,1,SCH,HI,H_Pu,H,1,Alga,1,519
S151_SCH_HI_PuH2,S,15,1,SCH,HI,H_Pu,H,2,Alga,1,520
S151_SCH_HI_PuH3,S,15,1,SCH,HI,H_Pu,H,3,Alga,1,521
S151_SCH_HI_PuH4,S,15,1,SCH,HI,H_Pu,H,4,Alga,2,522
S151_SCH_HI_PuH5,S,15,1,SCH,HI,H_Pu,H,5,Alga,2,523
S151_SCH_HI_PuH6,S,15,1,SCH,HI,H_Pu,H,6,Alga,2,524
S152_SCH_HI_PuB1,S,15,2,SCH,HI,H_Pu,B,1,Alga,1,904
S152_SCH_HI_PuB2,S,15,2,SCH,HI,H_Pu,B,2,Alga,1,905
S152_SCH_HI_PuB3,S,15,2,SCH,HI,H_Pu,B,3,Alga,1,906
S152_SCH_HI_PuB4,S,15,2,SCH,HI,H_Pu,B,4,Alga,2,907
S152_SCH_HI_PuB5,S,15,2,SCH,HI,H_Pu,B,5,Alga,2,908
S152_SCH_HI_PuB6,S,15,2,SCH,HI,H_Pu,B,6,Alga,2,909
S152_SCH_HI_PuH1,S,15,2,SCH,HI,H_Pu,H,1,Alga,1,910
S152_SCH_HI_PuH2,S,15,2,SCH,HI,H_Pu,H,2,Alga,1,911
S152_SCH_HI_PuH3,S,15,2,SCH,HI,H_Pu,H,3,Alga,1,912
S152_SCH_HI_PuH4,S,15,2,SCH,HI,H_Pu,H,4,Alga,2,913
S152_SCH_HI_PuH5,S,15,2,SCH,HI,H_Pu,H,5,Alga,2,914
S152_SCH_HI_PuH6,S,15,2,SCH,HI,H_Pu,H,6,Alga,2,915
S161_SCH_HI_PuB1,S,16,1,SCH,HI,H_Pu,B,1,Alga,1,1294
S161_SCH_HI_PuB2,S,16,1,SCH,HI,H_Pu,B,2,Alga,1,1295
S161_SCH_HI_PuB3,S,16,1,SCH,HI,H_Pu,B,3,Alga,1,1296
S161_SCH_HI_PuB4,S,16,1,SCH,HI,H_Pu,B,4,Alga,2,1297
S161_SCH_HI_PuB5,S,16,1,SCH,HI,H_Pu,B,5,Alga,2,1298
S161_SCH_HI_PuB6,S,16,1,SCH,HI,H_Pu,B,6,Alga,2,1299
S161_SCH_HI_PuH1,S,16,1,SCH,HI,H_Pu,H,1,Alga,1,1300
S161_SCH_HI_PuH2,S,16,1,SCH,HI,H_Pu,H,2,Alga,1,1301
S161_SCH_HI_PuH3,S,16,1,SCH,HI,H_Pu,H,3,Alga,1,1302
S161_SCH_HI_PuH4,S,16,1,SCH,HI,H_Pu,H,4,Alga,2,1303
S161_SCH_HI_PuH5,S,16,1,SCH,HI,H_Pu,H,5,Alga,2,1304
S161_SCH_HI_PuH6,S,16,1,SCH,HI,H_Pu,H,6,Alga,2,1305
S162_SCH_HI_PuB1,S,16,2,SCH,HI,H_Pu,B,1,Alga,1,1559
S162_SCH_HI_PuB2,S,16,2,SCH,HI,H_Pu,B,2,Alga,1,1560
S162_SCH_HI_PuB3,S,16,2,SCH,HI,H_Pu,B,3,Alga,1,1561
S162_SCH_HI_PuB4,S,16,2,SCH,HI,H_Pu,B,4,Alga,2,1562
S162_SCH_HI_PuB5,S,16,2,SCH,HI,H_Pu,B,5,Alga,2,1563
S162_SCH_HI_PuB6,S,16,2,SCH,HI,H_Pu,B,6,Alga,2,1564
S162_SCH_HI_PuH1,S,16,2,SCH,HI,H_Pu,H,1,Alga,1,1565
S162_SCH_HI_PuH2,S,16,2,SCH,HI,H_Pu,H,2,Alga,1,1566
S162_SCH_HI_PuH3,S,16,2,SCH,HI,H_Pu,H,3,Alga,1,1567
S162_SCH_HI_PuH4,S,16,2,SCH,HI,H_Pu,H,4,Alga,2,1568
S162_SCH_HI_PuH5,S,16,2,SCH,HI,H_Pu,H,5,Alga,2,1569
S162_SCH_HI_PuH6,S,16,2,SCH,HI,H_Pu,H,6,Alga,2,1570
F151_SCH_MID_PuB1,F,15,1,SCH,MID,Pu,B,1,Alga,1,67
F151_SCH_MID_PuB2,F,15,1,SCH,MID,Pu,B,2,Alga,1,68
F151_SCH_MID_PuB3,F,15,1,SCH,MID,Pu,B,3,Alga,1,69
F151_SCH_MID_PuB4,F,15,1,SCH,MID,Pu,B,4,Alga,2,70
F151_SCH_MID_PuB5,F,15,1,SCH,MID,Pu,B,5,Alga,2,71
F151_SCH_MID_PuB6,F,15,1,SCH,MID,Pu,B,6,Alga,2,72
F151_SCH_MID_PuH1,F,15,1,SCH,MID,Pu,H,1,Alga,1,73
F151_SCH_MID_PuH2,F,15,1,SCH,MID,Pu,H,2,Alga,1,74
F151_SCH_MID_PuH3,F,15,1,SCH,MID,Pu,H,3,Alga,1,75
F151_SCH_MID_PuH4,F,15,1,SCH,MID,Pu,H,4,Alga,2,76
F151_SCH_MID_PuH5,F,15,1,SCH,MID,Pu,H,5,Alga,2,77
F151_SCH_MID_PuH6,F,15,1,SCH,MID,Pu,H,6,Alga,2,78
